ticket_id,category,status,open_date,close_date,dept,resolution_days
TKT-001147,Learning & Development,Closed,2025-04-06,2025-05-06,Data,30
TKT-001287,Employee Relations,Closed,2025-10-18,2025-11-06,Customer Success,19
TKT-002038,Payroll,Closed,2025-05-12,2025-06-16,Product,35
TKT-001818,Onboarding,Closed,2025-06-24,2025-07-05,Engineering,11
TKT-000143,Policy & Benefits,Closed,2025-07-06,2025-07-11,HR,5
TKT-000336,Payroll,Closed,2025-07-25,2025-08-17,Engineering,23
TKT-000763,HR Technology,Closed,2025-02-11,2025-02-23,Customer Success,12
TKT-000896,Payroll,Closed,2025-05-15,2025-06-02,Engineering,18
TKT-001247,Payroll,Closed,2025-11-21,2025-12-02,Engineering,11
TKT-001793,Payroll,Closed,2025-08-14,2025-09-01,Engineering,18
TKT-001984,Payroll,Closed,2025-04-21,2025-05-05,Sales,14
TKT-000911,Payroll,Closed,2025-08-06,2025-08-28,Marketing,22
TKT-000933,Policy & Benefits,Closed,2025-03-05,2025-03-19,HR,14
TKT-001654,HR Technology,Closed,2025-06-11,2025-06-28,Engineering,17
TKT-001221,Policy & Benefits,Closed,2025-07-29,2025-08-11,Engineering,13
TKT-000890,Payroll,Closed,2025-05-13,2025-06-01,Engineering,19
TKT-002344,Learning & Development,Closed,2025-09-17,2025-11-13,Engineering,57
TKT-000473,Payroll,Closed,2025-04-01,2025-04-12,Product,11
TKT-001802,HR Technology,Closed,2025-10-17,2025-11-28,Sales,42
TKT-000290,Offboarding,Closed,2025-03-02,2025-03-07,Engineering,5
TKT-001674,Payroll,Closed,2025-01-27,2025-02-04,HR,8
TKT-002061,Policy & Benefits,Closed,2025-03-12,2025-03-21,Product,9
TKT-000417,HR Technology,Closed,2025-11-25,2025-12-25,Engineering,30
TKT-001993,Offboarding,Closed,2025-04-12,2025-04-27,Engineering,15
TKT-000152,Payroll,Closed,2025-03-01,2025-03-07,Product,6
TKT-001069,Offboarding,Closed,2025-12-22,2025-12-31,Engineering,9
TKT-000291,Payroll,Closed,2025-03-24,2025-04-11,Engineering,18
TKT-000511,Learning & Development,Closed,2025-04-02,2025-04-21,Sales,19
TKT-000601,Employee Relations,Closed,2025-05-20,2025-06-08,Engineering,19
TKT-001429,HR Technology,Closed,2025-10-12,2025-11-19,Sales,38
TKT-001021,Onboarding,Closed,2025-07-12,2025-07-29,Sales,17
TKT-000851,Learning & Development,Closed,2025-08-28,2025-11-19,Marketing,83
TKT-000694,Payroll,Closed,2025-05-09,2025-05-23,Data,14
TKT-000536,HR Technology,Closed,2025-06-21,2025-08-16,Sales,56
TKT-001632,Policy & Benefits,Closed,2025-09-16,2025-09-23,Data,7
TKT-001732,Policy & Benefits,Closed,2025-08-04,2025-08-16,Product,12
TKT-002091,Policy & Benefits,Closed,2025-08-09,2025-08-13,Engineering,4
TKT-001785,Learning & Development,Closed,2025-03-20,2025-04-19,Finance,30
TKT-001422,Policy & Benefits,Closed,2025-01-26,2025-02-07,Engineering,12
TKT-000622,Learning & Development,Closed,2025-10-18,2025-12-30,Engineering,73
TKT-001143,Payroll,Closed,2025-08-03,2025-08-07,Engineering,4
TKT-000470,HR Technology,Closed,2025-03-28,2025-05-31,Sales,64
TKT-000471,Policy & Benefits,Closed,2025-03-11,2025-03-18,Engineering,7
TKT-001016,Employee Relations,Closed,2025-05-04,2025-06-14,Engineering,41
TKT-000506,Payroll,Closed,2025-06-27,2025-07-13,Engineering,16
TKT-000192,HR Technology,Closed,2025-11-10,2025-12-31,HR,51
TKT-000313,Policy & Benefits,Closed,2025-05-07,2025-05-19,Engineering,12
TKT-001391,Offboarding,Closed,2025-05-23,2025-06-04,Engineering,12
TKT-001353,Policy & Benefits,Closed,2025-10-28,2025-11-13,Data,16
TKT-000113,Onboarding,Closed,2025-07-10,2025-07-23,Sales,13
TKT-000318,Onboarding,Closed,2025-06-08,2025-06-11,Engineering,3
TKT-000414,HR Technology,Closed,2025-01-15,2025-03-05,Data,49
TKT-000491,Learning & Development,Closed,2025-04-28,2025-06-10,Product,43
TKT-001347,HR Technology,Closed,2025-01-29,2025-03-06,Sales,36
TKT-000430,Payroll,Closed,2025-03-09,2025-03-15,Product,6
TKT-000337,Payroll,Closed,2025-12-08,2025-12-31,Customer Success,23
TKT-000979,Compensation,Closed,2025-04-30,2025-05-29,Customer Success,29
TKT-000489,Payroll,Closed,2025-11-24,2025-11-30,HR,6
TKT-001142,HR Technology,Closed,2025-02-09,2025-04-05,Engineering,55
TKT-002416,Policy & Benefits,Closed,2025-07-17,2025-07-31,Data,14
TKT-001498,HR Technology,Closed,2025-11-21,2025-12-31,Sales,40
TKT-000606,Onboarding,Closed,2025-06-22,2025-07-01,Marketing,9
TKT-000317,Policy & Benefits,Closed,2025-08-01,2025-08-06,Engineering,5
TKT-001049,HR Technology,Closed,2025-04-09,2025-05-27,Sales,48
TKT-002007,Offboarding,Closed,2025-05-22,2025-05-29,Sales,7
TKT-000709,Payroll,Closed,2025-07-01,2025-07-04,Product,3
TKT-000128,Payroll,Closed,2025-07-24,2025-08-05,Customer Success,12
TKT-001446,Compensation,Closed,2025-06-16,2025-06-24,Customer Success,8
TKT-000519,Payroll,Closed,2025-10-10,2025-11-05,Sales,26
TKT-001219,Learning & Development,Closed,2025-03-03,2025-03-21,Engineering,18
TKT-001548,Policy & Benefits,Closed,2025-06-28,2025-07-10,Customer Success,12
TKT-001070,Employee Relations,Closed,2025-08-28,2025-10-05,Customer Success,38
TKT-001238,Policy & Benefits,Closed,2025-08-24,2025-09-03,Engineering,10
TKT-000236,Policy & Benefits,Closed,2025-03-25,2025-04-11,Sales,17
TKT-001647,Policy & Benefits,Closed,2025-01-15,2025-01-17,Customer Success,2
TKT-000449,HR Technology,Closed,2025-03-10,2025-05-08,Engineering,59
TKT-001173,HR Technology,Closed,2025-12-02,2025-12-31,Customer Success,29
TKT-000248,HR Technology,Closed,2025-06-16,2025-08-09,Engineering,54
TKT-000774,HR Technology,Closed,2025-03-03,2025-04-03,Marketing,31
TKT-000305,Offboarding,Closed,2025-04-17,2025-04-20,Engineering,3
TKT-000898,Policy & Benefits,Closed,2025-07-25,2025-07-28,Engineering,3
TKT-000278,HR Technology,Closed,2025-02-14,2025-02-24,Engineering,10
TKT-001726,HR Technology,Closed,2025-02-10,2025-04-04,Data,53
TKT-000965,Policy & Benefits,Closed,2025-08-20,2025-08-27,Finance,7
TKT-001390,Employee Relations,Closed,2025-03-09,2025-04-06,Customer Success,28
TKT-001284,Offboarding,Closed,2025-08-09,2025-08-29,Product,20
TKT-000971,HR Technology,Closed,2025-10-16,2025-11-29,Engineering,44
TKT-000474,Learning & Development,Closed,2025-09-18,2025-10-03,Product,15
TKT-001283,Payroll,Closed,2025-01-18,2025-02-02,Engineering,15
TKT-000525,HR Technology,Closed,2025-08-19,2025-11-19,Data,92
TKT-001776,HR Technology,Closed,2025-02-13,2025-03-17,Engineering,32
TKT-000039,HR Technology,Closed,2025-11-16,2025-12-31,Finance,45
TKT-000324,HR Technology,Closed,2025-07-13,2025-08-10,Customer Success,28
TKT-000773,Payroll,Closed,2025-03-12,2025-04-30,Engineering,49
TKT-000975,Onboarding,Closed,2025-08-14,2025-09-01,Engineering,18
TKT-001259,Policy & Benefits,Closed,2025-05-18,2025-06-02,Sales,15
TKT-000570,HR Technology,Closed,2025-05-06,2025-06-26,Data,51
TKT-000323,Learning & Development,Closed,2025-10-27,2025-12-16,Engineering,50
TKT-000671,Payroll,Closed,2025-12-16,2025-12-31,Engineering,15
TKT-001479,Compensation,Closed,2025-03-29,2025-04-08,Customer Success,10
TKT-001500,HR Technology,Closed,2025-09-23,2025-12-03,Engineering,71
TKT-001491,Onboarding,Closed,2025-04-10,2025-04-17,Engineering,7
TKT-001215,Offboarding,Closed,2025-09-17,2025-10-14,Engineering,27
TKT-000746,Offboarding,Closed,2025-06-22,2025-07-11,Engineering,19
TKT-000071,Policy & Benefits,Closed,2025-06-09,2025-06-25,Customer Success,16
TKT-001071,Onboarding,Closed,2025-02-24,2025-03-25,Engineering,29
TKT-001025,HR Technology,Closed,2025-11-08,2025-12-05,Customer Success,27
TKT-002009,HR Technology,Closed,2025-04-06,2025-06-26,Customer Success,81
TKT-000720,Policy & Benefits,Closed,2025-05-07,2025-05-19,Data,12
TKT-001467,Payroll,Closed,2025-09-13,2025-10-19,Data,36
TKT-000267,Payroll,Closed,2025-01-11,2025-01-17,Engineering,6
TKT-000096,Policy & Benefits,Closed,2025-12-27,2025-12-29,Customer Success,2
TKT-001559,Learning & Development,Closed,2025-04-22,2025-06-01,Sales,40
TKT-001171,Onboarding,Closed,2025-10-02,2025-10-05,Sales,3
TKT-001980,Policy & Benefits,Closed,2025-03-17,2025-03-21,Sales,4
TKT-000935,Employee Relations,Closed,2025-05-02,2025-05-08,Data,6
TKT-000900,Payroll,Closed,2025-04-16,2025-05-09,Engineering,23
TKT-001948,Policy & Benefits,Closed,2025-07-31,2025-08-09,Engineering,9
TKT-001028,HR Technology,Closed,2025-06-02,2025-08-18,Data,77
TKT-000753,Offboarding,Closed,2025-02-20,2025-03-01,Product,9
TKT-001974,Payroll,Closed,2025-07-01,2025-07-09,Product,8
TKT-001495,Policy & Benefits,Closed,2025-04-17,2025-04-25,Data,8
TKT-000176,Learning & Development,Closed,2025-03-09,2025-03-20,Customer Success,11
TKT-000503,HR Technology,Closed,2025-10-03,2025-11-20,Product,48
TKT-001302,Employee Relations,Closed,2025-12-29,2025-12-31,Engineering,2
TKT-000665,Payroll,Closed,2025-11-03,2025-12-03,Product,30
TKT-000678,HR Technology,Closed,2025-10-25,2025-12-03,Engineering,39
TKT-001162,Policy & Benefits,Closed,2025-05-06,2025-05-23,Engineering,17
TKT-000145,Employee Relations,Closed,2025-01-02,2025-02-14,Engineering,43
TKT-000363,Onboarding,Closed,2025-04-08,2025-04-29,HR,21
TKT-001425,Payroll,Closed,2025-05-05,2025-06-07,Engineering,33
TKT-000936,HR Technology,Closed,2025-01-26,2025-04-26,Customer Success,90
TKT-001109,Offboarding,Closed,2025-09-23,2025-10-20,Customer Success,27
TKT-001520,Employee Relations,Closed,2025-08-03,2025-10-14,Engineering,72
TKT-001326,Policy & Benefits,Closed,2025-02-23,2025-03-04,Sales,9
TKT-000742,Onboarding,Closed,2025-07-24,2025-07-26,Engineering,2
TKT-001598,Payroll,Closed,2025-12-04,2025-12-31,Sales,27
TKT-001062,Employee Relations,Closed,2025-05-02,2025-05-17,Product,15
TKT-000992,HR Technology,Closed,2025-05-27,2025-06-13,Product,17
TKT-001160,Policy & Benefits,Closed,2025-12-25,2025-12-31,Product,6
TKT-000221,HR Technology,Closed,2025-03-27,2025-04-01,Engineering,5
TKT-000978,HR Technology,Closed,2025-11-07,2025-11-24,Engineering,17
TKT-000526,Payroll,Closed,2025-09-05,2025-09-30,Sales,25
TKT-001801,Onboarding,Closed,2025-06-01,2025-06-09,Product,8
TKT-000608,Onboarding,Closed,2025-06-16,2025-06-28,Data,12
TKT-000982,Onboarding,Closed,2025-11-25,2025-12-08,Engineering,13
TKT-002058,HR Technology,Closed,2025-03-31,2025-06-29,Engineering,90
TKT-001579,HR Technology,Closed,2025-08-06,2025-11-06,Finance,92
TKT-000241,Offboarding,Closed,2025-05-09,2025-05-28,Customer Success,19
TKT-001462,Policy & Benefits,Closed,2025-03-27,2025-04-09,Engineering,13
TKT-001275,Onboarding,Closed,2025-04-09,2025-04-22,Engineering,13
TKT-001780,Employee Relations,Closed,2025-07-15,2025-08-24,Engineering,40
TKT-000535,HR Technology,Closed,2025-03-19,2025-05-22,Sales,64
TKT-000320,Policy & Benefits,Closed,2025-03-08,2025-03-12,Customer Success,4
TKT-001746,Learning & Development,Closed,2025-06-03,2025-06-10,Engineering,7
TKT-000217,Policy & Benefits,Closed,2025-10-01,2025-10-03,Customer Success,2
TKT-001082,Compensation,Closed,2025-04-19,2025-05-13,Customer Success,24
TKT-001459,Employee Relations,Closed,2025-02-06,2025-02-20,Sales,14
TKT-002237,HR Technology,Closed,2025-12-19,2025-12-31,Engineering,12
TKT-001386,Employee Relations,Closed,2025-02-14,2025-03-06,Customer Success,20
TKT-000127,Payroll,Closed,2025-03-02,2025-04-17,Sales,46
TKT-001189,Policy & Benefits,Closed,2025-05-09,2025-05-14,Data,5
TKT-001424,Policy & Benefits,Closed,2025-10-16,2025-10-20,HR,4
TKT-000007,Policy & Benefits,Closed,2025-09-25,2025-10-05,Engineering,10
TKT-001190,Employee Relations,Closed,2025-05-04,2025-05-21,Engineering,17
TKT-000981,HR Technology,Closed,2025-10-26,2025-12-23,Engineering,58
TKT-001761,Policy & Benefits,Closed,2025-09-03,2025-09-11,Sales,8
TKT-000206,Onboarding,Closed,2025-11-02,2025-11-23,Engineering,21
TKT-001804,HR Technology,Closed,2025-08-13,2025-09-26,Engineering,44
TKT-000610,Payroll,Closed,2025-01-02,2025-02-10,Engineering,39
TKT-000648,HR Technology,Closed,2025-02-27,2025-04-18,Customer Success,50
TKT-000872,HR Technology,Closed,2025-01-22,2025-04-11,Engineering,79
TKT-000943,Policy & Benefits,Closed,2025-10-10,2025-10-17,Marketing,7
TKT-000332,Policy & Benefits,Closed,2025-03-11,2025-03-27,Customer Success,16
TKT-001240,Payroll,Closed,2025-03-13,2025-03-20,Marketing,7
TKT-000195,Policy & Benefits,Closed,2025-09-17,2025-10-02,Customer Success,15
TKT-001009,Policy & Benefits,Closed,2025-04-26,2025-05-11,HR,15
TKT-001972,HR Technology,Closed,2025-10-29,2025-12-31,Engineering,63
TKT-001442,Offboarding,Closed,2025-01-16,2025-02-09,Product,24
TKT-000631,Learning & Development,Closed,2025-08-27,2025-10-13,Engineering,47
TKT-002275,Offboarding,Closed,2025-05-26,2025-06-10,Customer Success,15
TKT-001560,HR Technology,Closed,2025-08-06,2025-09-22,Customer Success,47
TKT-000681,Learning & Development,Closed,2025-07-25,2025-09-26,Engineering,63
TKT-001321,Learning & Development,Closed,2025-11-13,2025-12-18,Engineering,35
TKT-000848,Payroll,Closed,2025-07-30,2025-08-21,Engineering,22
TKT-001232,Onboarding,Closed,2025-02-09,2025-02-21,Customer Success,12
TKT-001514,Payroll,Closed,2025-05-22,2025-05-30,Customer Success,8
TKT-001688,HR Technology,Closed,2025-12-18,2025-12-31,Engineering,13
TKT-000209,HR Technology,Closed,2025-08-16,2025-11-11,Engineering,87
TKT-001426,HR Technology,Closed,2025-08-07,2025-10-04,Customer Success,58
TKT-000584,HR Technology,Closed,2025-05-10,2025-06-16,Sales,37
TKT-001146,Policy & Benefits,Closed,2025-04-15,2025-04-19,Data,4
TKT-000859,Onboarding,Closed,2025-07-30,2025-08-05,Engineering,6
TKT-000091,Policy & Benefits,Closed,2025-08-22,2025-09-06,Engineering,15
TKT-000556,Compensation,Closed,2025-04-26,2025-05-30,Engineering,34
TKT-000382,Onboarding,Closed,2025-11-08,2025-11-24,Customer Success,16
TKT-001540,HR Technology,Closed,2025-10-28,2025-12-20,Sales,53
TKT-000770,HR Technology,Closed,2025-11-12,2025-12-31,Engineering,49
TKT-000849,HR Technology,Closed,2025-12-18,2025-12-31,Engineering,13
TKT-001812,Policy & Benefits,Closed,2025-07-06,2025-07-24,Data,18
TKT-000412,Offboarding,Closed,2025-07-20,2025-08-14,Engineering,25
TKT-001669,Policy & Benefits,Closed,2025-04-02,2025-04-13,Engineering,11
TKT-000431,HR Technology,Closed,2025-11-10,2025-12-06,Product,26
TKT-000699,HR Technology,Closed,2025-07-09,2025-09-06,Engineering,59
TKT-000576,Policy & Benefits,Closed,2025-09-30,2025-10-13,Product,13
TKT-000719,Policy & Benefits,Closed,2025-10-20,2025-11-08,Engineering,19
TKT-000747,Payroll,Closed,2025-01-09,2025-02-04,Engineering,26
TKT-001029,HR Technology,Closed,2025-08-07,2025-09-14,Engineering,38
TKT-001880,Policy & Benefits,Closed,2025-07-22,2025-07-27,Engineering,5
TKT-000785,HR Technology,Closed,2025-05-03,2025-08-02,Customer Success,91
TKT-002367,Policy & Benefits,Closed,2025-07-03,2025-07-21,Engineering,18
TKT-001139,Employee Relations,Closed,2025-05-12,2025-06-25,HR,44
TKT-001289,HR Technology,Closed,2025-05-27,2025-06-10,Marketing,14
TKT-000980,Policy & Benefits,Closed,2025-01-30,2025-02-22,Finance,23
TKT-001294,Onboarding,Closed,2025-02-02,2025-02-14,Engineering,12
TKT-000847,Employee Relations,Closed,2025-10-22,2025-11-14,Engineering,23
TKT-002101,HR Technology,Closed,2025-08-05,2025-10-19,Customer Success,75
TKT-000603,Employee Relations,Closed,2025-12-24,2025-12-31,Customer Success,7
TKT-001116,Employee Relations,Closed,2025-10-27,2025-11-06,Sales,10
TKT-000395,Offboarding,Closed,2025-01-11,2025-01-22,Engineering,11
TKT-000673,Policy & Benefits,Closed,2025-08-14,2025-08-19,Engineering,5
TKT-000620,Offboarding,Closed,2025-10-23,2025-11-07,Engineering,15
TKT-000996,Onboarding,Closed,2025-01-05,2025-01-29,Customer Success,24
TKT-000547,HR Technology,Closed,2025-05-10,2025-07-09,Customer Success,60
TKT-000558,Policy & Benefits,Closed,2025-04-27,2025-05-08,Customer Success,11
TKT-001411,Payroll,Closed,2025-11-27,2025-12-27,Product,30
TKT-001132,Policy & Benefits,Closed,2025-02-15,2025-03-03,Sales,16
TKT-000710,Learning & Development,Closed,2025-06-13,2025-07-08,Engineering,25
TKT-001908,Onboarding,Closed,2025-04-11,2025-05-19,Sales,38
TKT-000826,Policy & Benefits,Closed,2025-10-17,2025-10-21,Product,4
TKT-001155,Payroll,Closed,2025-02-05,2025-02-14,Sales,9
TKT-000389,Learning & Development,Closed,2025-01-02,2025-01-22,Engineering,20
TKT-000326,Offboarding,Closed,2025-02-10,2025-02-22,Sales,12
TKT-000469,HR Technology,Closed,2025-08-23,2025-11-12,Sales,81
TKT-000277,Payroll,Closed,2025-04-24,2025-05-10,Product,16
TKT-000049,Policy & Benefits,Closed,2025-07-30,2025-08-04,Engineering,5
TKT-000647,Onboarding,Closed,2025-04-23,2025-05-07,Engineering,14
TKT-000914,Onboarding,Closed,2025-07-07,2025-07-23,Engineering,16
TKT-001486,HR Technology,Closed,2025-03-24,2025-05-07,Sales,44
TKT-000240,Employee Relations,Closed,2025-10-27,2025-12-21,Product,55
TKT-001543,Learning & Development,Closed,2025-09-07,2025-09-18,Engineering,11
TKT-000397,Learning & Development,Closed,2025-09-19,2025-11-14,Engineering,56
TKT-001103,Learning & Development,Closed,2025-11-28,2025-12-17,Customer Success,19
TKT-002169,HR Technology,Closed,2025-11-07,2025-11-29,Engineering,22
TKT-000938,HR Technology,Closed,2025-10-30,2025-12-11,Sales,42
TKT-001032,HR Technology,Closed,2025-01-16,2025-02-08,Engineering,23
TKT-000047,HR Technology,Closed,2025-11-17,2025-12-31,Sales,44
TKT-000628,HR Technology,Closed,2025-10-09,2025-12-17,Data,69
TKT-000954,Offboarding,Closed,2025-05-23,2025-06-04,Customer Success,12
TKT-001475,Learning & Development,Closed,2025-05-30,2025-06-24,Engineering,25
TKT-001013,HR Technology,Closed,2025-05-05,2025-06-02,Customer Success,28
TKT-000081,Payroll,Closed,2025-09-25,2025-10-19,Data,24
TKT-000342,Employee Relations,Closed,2025-01-27,2025-02-06,Engineering,10
TKT-000061,Learning & Development,Closed,2025-12-08,2025-12-31,Engineering,23
TKT-000757,Learning & Development,Closed,2025-05-22,2025-06-25,Data,34
TKT-001122,Policy & Benefits,Closed,2025-03-13,2025-03-20,Finance,7
TKT-001414,Offboarding,Closed,2025-07-14,2025-07-25,Customer Success,11
TKT-000530,Payroll,Closed,2025-02-07,2025-02-20,Engineering,13
TKT-001166,Learning & Development,Closed,2025-01-14,2025-02-17,Engineering,34
TKT-002043,Payroll,Closed,2025-11-15,2025-12-04,Finance,19
TKT-000312,Payroll,Closed,2025-08-13,2025-08-27,Engineering,14
TKT-002053,HR Technology,Closed,2025-10-18,2025-10-27,Data,9
TKT-000883,HR Technology,Closed,2025-01-18,2025-03-19,Data,60
TKT-000718,Learning & Development,Closed,2025-12-12,2025-12-31,Engineering,19
TKT-001975,Policy & Benefits,Closed,2025-06-30,2025-07-23,Customer Success,23
TKT-000283,HR Technology,Closed,2025-01-09,2025-02-14,Customer Success,36
TKT-000794,HR Technology,Closed,2025-12-01,2025-12-31,Customer Success,30
TKT-000094,Employee Relations,Closed,2025-04-07,2025-06-17,Sales,71
TKT-000862,HR Technology,Closed,2025-04-18,2025-07-13,Customer Success,86
TKT-001269,Learning & Development,Closed,2025-07-09,2025-08-25,Sales,47
TKT-001046,HR Technology,Closed,2025-05-13,2025-07-19,Data,67
TKT-001038,Offboarding,Closed,2025-05-17,2025-06-04,Customer Success,18
TKT-000706,Offboarding,Closed,2025-01-18,2025-02-04,Product,17
TKT-001535,HR Technology,Closed,2025-11-09,2025-11-15,Engineering,6
TKT-000141,HR Technology,Closed,2025-03-05,2025-06-28,HR,115
TKT-000599,Payroll,Closed,2025-06-27,2025-07-20,Customer Success,23
TKT-000793,Payroll,Closed,2025-02-11,2025-02-24,Engineering,13
TKT-001214,HR Technology,Closed,2025-08-06,2025-10-11,Engineering,66
TKT-001396,HR Technology,Closed,2025-12-21,2025-12-31,Engineering,10
TKT-001563,Payroll,Closed,2025-01-24,2025-02-01,Sales,8
TKT-000842,Offboarding,Closed,2025-11-17,2025-12-14,Marketing,27
TKT-000637,Onboarding,Closed,2025-10-20,2025-11-12,HR,23
TKT-000743,Payroll,Closed,2025-11-08,2025-12-08,Engineering,30
TKT-000852,Policy & Benefits,Closed,2025-06-29,2025-07-18,Engineering,19
TKT-002080,HR Technology,Closed,2025-04-20,2025-05-26,Engineering,36
TKT-000185,HR Technology,Closed,2025-09-13,2025-10-11,Product,28
TKT-000814,Offboarding,Closed,2025-09-07,2025-09-23,Sales,16
TKT-001590,Payroll,Closed,2025-07-30,2025-09-12,HR,44
TKT-001528,Policy & Benefits,Closed,2025-05-30,2025-06-11,Product,12
TKT-001815,Onboarding,Closed,2025-08-06,2025-08-23,Engineering,17
TKT-000559,Payroll,Closed,2025-03-16,2025-04-15,Engineering,30
TKT-000197,HR Technology,Closed,2025-04-20,2025-07-14,Engineering,85
TKT-000211,Payroll,Closed,2025-04-21,2025-05-10,Sales,19
TKT-000828,HR Technology,Closed,2025-10-10,2025-11-13,Sales,34
TKT-000762,Offboarding,Closed,2025-07-31,2025-08-16,Sales,16
TKT-000069,Offboarding,Closed,2025-05-31,2025-06-08,Marketing,8
TKT-000658,Onboarding,Closed,2025-01-04,2025-01-13,Data,9
TKT-000493,Payroll,Closed,2025-01-06,2025-02-22,Sales,47
TKT-001497,Onboarding,Closed,2025-12-18,2025-12-25,Data,7
TKT-001141,Payroll,Closed,2025-09-25,2025-10-09,Product,14
TKT-001914,Payroll,Closed,2025-09-06,2025-09-09,Engineering,3
TKT-000688,Onboarding,Closed,2025-03-03,2025-03-22,Finance,19
TKT-001055,Policy & Benefits,Closed,2025-11-01,2025-11-03,Engineering,2
TKT-000531,Payroll,Closed,2025-11-16,2025-11-26,Engineering,10
TKT-000423,Onboarding,Closed,2025-03-27,2025-04-17,Engineering,21
TKT-000168,HR Technology,Closed,2025-05-26,2025-06-22,Engineering,27
TKT-000249,Policy & Benefits,Closed,2025-12-02,2025-12-09,Engineering,7
TKT-000999,HR Technology,Closed,2025-12-29,2025-12-31,Engineering,2
TKT-001113,Employee Relations,Closed,2025-07-10,2025-08-14,Data,35
TKT-000207,HR Technology,Closed,2025-10-31,2025-11-07,Engineering,7
TKT-000135,HR Technology,Closed,2025-01-11,2025-04-22,Data,101
TKT-000485,Payroll,Closed,2025-08-12,2025-08-27,Product,15
TKT-001315,HR Technology,Closed,2025-10-09,2025-12-31,Sales,83
TKT-000020,Offboarding,Closed,2025-03-08,2025-03-23,Customer Success,15
TKT-000655,HR Technology,Closed,2025-08-04,2025-10-24,Customer Success,81
TKT-000309,HR Technology,Closed,2025-02-03,2025-04-02,HR,58
TKT-000539,Payroll,Closed,2025-05-12,2025-06-06,Engineering,25
TKT-002142,Learning & Development,Closed,2025-07-23,2025-09-08,Data,47
TKT-001461,Learning & Development,Closed,2025-02-25,2025-03-09,Sales,12
TKT-000200,Payroll,Closed,2025-03-06,2025-03-10,Marketing,4
TKT-000303,Employee Relations,Closed,2025-12-17,2025-12-31,Engineering,14
TKT-000043,Offboarding,Closed,2025-04-07,2025-04-19,Sales,12
TKT-001887,Onboarding,Closed,2025-06-25,2025-07-08,Sales,13
TKT-000147,Onboarding,Closed,2025-09-04,2025-09-24,Product,20
TKT-000025,Onboarding,Closed,2025-06-04,2025-07-04,Customer Success,30
TKT-001371,Compensation,Closed,2025-07-30,2025-08-23,Customer Success,24
TKT-000311,Employee Relations,Closed,2025-09-08,2025-10-02,Sales,24
TKT-001210,Payroll,Closed,2025-07-26,2025-08-05,Engineering,10
TKT-001195,HR Technology,Closed,2025-12-05,2025-12-31,Customer Success,26
TKT-000731,Policy & Benefits,Closed,2025-04-27,2025-04-29,Customer Success,2
TKT-001168,Offboarding,Closed,2025-02-12,2025-03-05,Engineering,21
TKT-000574,Policy & Benefits,Closed,2025-10-01,2025-10-16,Customer Success,15
TKT-000198,Employee Relations,Closed,2025-07-22,2025-08-29,Engineering,38
TKT-000920,Onboarding,Closed,2025-08-30,2025-09-27,Customer Success,28
TKT-000377,HR Technology,Closed,2025-05-11,2025-06-15,Marketing,35
TKT-000208,Employee Relations,Closed,2025-04-08,2025-04-30,Engineering,22
TKT-000686,HR Technology,Closed,2025-07-11,2025-07-22,Engineering,11
TKT-001655,Learning & Development,Closed,2025-09-17,2025-11-19,Data,63
TKT-000690,Employee Relations,Closed,2025-03-16,2025-05-22,Finance,67
TKT-000841,Payroll,Closed,2025-06-24,2025-07-06,Customer Success,12
TKT-001093,Offboarding,Closed,2025-10-04,2025-10-16,Product,12
TKT-001229,Payroll,Closed,2025-06-23,2025-08-15,Engineering,53
TKT-000148,Offboarding,Closed,2025-12-17,2025-12-31,Data,14
TKT-001361,Onboarding,Closed,2025-04-07,2025-04-15,Engineering,8
TKT-000015,Payroll,Closed,2025-09-21,2025-09-25,Finance,4
TKT-000405,Payroll,Closed,2025-06-02,2025-06-16,Engineering,14
TKT-000646,Employee Relations,Closed,2025-12-25,2025-12-31,Engineering,6
TKT-000795,Payroll,Closed,2025-07-09,2025-07-16,Sales,7
TKT-000154,HR Technology,Closed,2025-01-21,2025-02-23,Engineering,33
TKT-000230,Learning & Development,Closed,2025-09-19,2025-10-03,Engineering,14
TKT-000330,Policy & Benefits,Closed,2025-09-30,2025-10-13,Customer Success,13
TKT-001127,Compensation,Closed,2025-05-29,2025-07-12,Engineering,44
TKT-000949,Payroll,Closed,2025-06-02,2025-06-17,Engineering,15
TKT-000990,Payroll,Closed,2025-02-03,2025-02-20,Engineering,17
TKT-000621,Policy & Benefits,Closed,2025-07-22,2025-08-06,Engineering,15
TKT-001004,Learning & Development,Closed,2025-09-25,2025-10-25,Engineering,30
TKT-000937,Payroll,Closed,2025-08-24,2025-10-11,Customer Success,48
TKT-000844,HR Technology,Closed,2025-03-06,2025-04-08,Customer Success,33
TKT-000633,Policy & Benefits,Closed,2025-04-09,2025-04-29,Data,20
TKT-001329,HR Technology,Closed,2025-11-15,2025-12-14,Data,29
TKT-001384,Onboarding,Closed,2025-12-31,2025-12-31,Sales,0
TKT-001135,Learning & Development,Closed,2025-02-11,2025-04-29,Sales,77
TKT-001686,Payroll,Closed,2025-06-30,2025-07-26,Sales,26
TKT-000016,Policy & Benefits,Closed,2024-12-31,2025-01-09,Data,9
TKT-000490,Policy & Benefits,Closed,2025-03-31,2025-04-14,Engineering,14
TKT-001722,Learning & Development,Closed,2025-07-03,2025-08-19,Engineering,47
TKT-000627,HR Technology,Closed,2025-01-01,2025-02-09,Data,39
